"","userId","movieId"
"158",16,"1291"
"159",16,"924"
"160",16,"3996"
"161",17,"608"
"162",17,"1214"
"163",17,"1704"
"164",17,"1200"
"165",17,"3578"
"166",17,"1136"
"167",17,"1208"
"168",17,"2324"
"169",17,"912"
"170",17,"457"
"171",18,"2288"
"172",18,"741"
"173",18,"1200"
"174",18,"1215"
"175",18,"91535"
"176",18,"69526"
"177",18,"31696"
"178",18,"68237"
"179",18,"41569"
"180",18,"82459"
"181",19,"2792"
"182",19,"594"
"183",19,"1022"
"184",19,"24"
"185",19,"2770"
"186",19,"1876"
"187",19,"596"
"188",19,"1030"
"189",19,"1321"
"190",19,"2567"
"191",20,"2572"
"192",20,"2694"
"193",20,"2496"
"194",20,"2541"
"195",20,"2581"
"196",20,"2485"
"197",20,"2501"
"198",20,"2881"
"199",20,"1911"
"200",20,"1777"
"201",21,"62999"
"202",21,"95105"
"203",21,"71057"
"204",21,"1608"
"205",21,"1485"
"206",21,"2687"
"207",21,"4232"
"208",21,"135143"
"209",21,"84944"
"210",21,"3753"
"211",22,"4973"
"212",22,"5618"
"213",22,"46578"
"214",22,"5952"
"215",22,"6016"
"216",22,"5989"
"217",22,"8368"
"218",22,"3897"
"219",22,"5995"
"220",22,"2858"
"221",23,"714"
"222",23,"111"
"223",23,"2076"
"224",23,"319"
"225",23,"4144"
"226",23,"307"
"227",23,"3006"
"228",23,"2020"
"229",23,"5291"
"230",23,"1201"
"231",24,"7153"
"232",24,"5952"
"233",24,"4993"
"234",24,"60069"
"235",24,"6539"
"236",24,"8961"
"237",24,"6377"
"238",24,"7361"
"239",24,"68954"
"240",24,"33794"
"241",25,"318"
"242",25,"356"
"243",25,"593"
"244",25,"296"
"245",25,"1"
"246",25,"50"
"247",25,"110"
"248",25,"150"
"249",25,"47"
"250",25,"109487"
"251",26,"110"
"252",26,"318"
"253",26,"589"
"254",26,"480"
"255",26,"1"
"256",26,"527"
"257",26,"590"
"258",26,"50"
"259",26,"377"
"260",26,"32"
"261",27,"1408"
"262",27,"2791"
"263",27,"1220"
"264",27,"1278"
"265",27,"919"
"266",27,"1374"
"267",27,"1282"
"268",27,"616"
"269",27,"3175"
"270",27,"1544"
"271",28,"7256"
"272",28,"4954"
"273",28,"7156"
"274",28,"39292"
"275",28,"64620"
"276",28,"6016"
"277",28,"431"
"278",28,"7482"
"279",28,"58295"
"280",28,"1104"
"281",29,"2019"
"282",29,"1193"
"283",29,"1221"
"284",29,"1200"
"285",29,"541"
"286",29,"2571"
"287",29,"1203"
"288",29,"1214"
"289",29,"1291"
"290",29,"1089"
"291",30,"356"
"292",30,"527"
"293",30,"593"
"294",30,"296"
"295",30,"1"
"296",30,"50"
"297",30,"150"
"298",30,"47"
"299",30,"480"
"300",30,"364"
"301",31,"318"
"302",31,"356"
"303",31,"593"
"304",31,"527"
"305",31,"296"
"306",31,"457"
"307",31,"480"
"308",31,"110"
"309",31,"260"
"310",31,"150"
"311",32,"161"
"312",32,"349"
"313",32,"457"
"314",32,"474"
"315",32,"329"
"316",32,"590"
"317",32,"434"
"318",32,"292"
"319",32,"454"
"320",32,"110"
"321",33,"260"
"322",33,"538"
"323",33,"858"
"324",33,"852"
"325",33,"1198"
"326",33,"1197"
"327",33,"708"
"328",33,"480"
"329",33,"587"
"330",33,"2959"
"331",34,"5445"
"332",34,"3578"
"333",34,"2329"
"334",34,"4993"
"335",34,"4011"
"336",34,"4963"
"337",34,"2858"
"338",34,"3409"
"339",34,"5989"
"340",34,"4886"
"341",35,"356"
"342",35,"588"
"343",35,"318"
"344",35,"1"
"345",35,"296"
"346",35,"539"
"347",35,"593"
"348",35,"110"
"349",35,"457"
"350",35,"480"
"351",36,"3555"
"352",36,"2490"
"353",36,"2763"
"354",36,"2353"
"355",36,"1584"
"356",36,"1608"
"357",36,"1610"
"358",36,"1909"
"359",36,"2640"
"360",36,"3175"
"361",37,"110"
"362",37,"480"
"363",37,"589"
"364",37,"1"
"365",37,"47"
"366",37,"527"
"367",37,"377"
"368",37,"588"
"369",37,"32"
"370",37,"50"
"371",38,"185"
"372",38,"141"
"373",38,"344"
"374",38,"349"
"375",38,"231"
"376",38,"1"
"377",38,"47"
"378",38,"587"
"379",38,"165"
"380",38,"316"
"381",39,"1304"
"382",39,"2791"
"383",39,"1278"
"384",39,"1093"
"385",39,"1259"
"386",39,"1288"
"387",39,"2028"
"388",39,"1220"
"389",39,"2716"
"390",39,"541"
"391",40,"282"
"392",40,"261"
"393",40,"5"
"394",40,"161"
"395",40,"39"
"396",40,"237"
"397",40,"141"
"398",40,"225"
"399",40,"7"
"400",40,"11"
"401",41,"8368"
"402",41,"7153"
"403",41,"60069"
"404",41,"58559"
"405",41,"7147"
"406",41,"44191"
"407",41,"4993"
"408",41,"4886"
"409",41,"40815"
"410",41,"33794"
"411",42,"1747"
"412",42,"69"
"413",42,"1586"
"414",42,"852"
"415",42,"2501"
"416",42,"3972"
"417",42,"529"
"418",42,"1912"
"419",42,"24"
"420",42,"1372"
"421",43,"160"
"422",43,"204"
"423",43,"585"
"424",43,"315"
"425",43,"39"
"426",43,"719"
"427",43,"266"
"428",43,"62"
"429",43,"203"
"430",43,"586"
"431",44,"434"
"432",44,"165"
"433",44,"329"
"434",44,"292"
"435",44,"316"
"436",44,"349"
"437",44,"10"
"438",44,"380"
"439",44,"589"
"440",44,"110"
"441",45,"2722"
"442",45,"2881"
"443",45,"2572"
"444",45,"1876"
"445",45,"2581"
"446",45,"2617"
"447",45,"1917"
"448",45,"2539"
"449",45,"3977"
"450",45,"2054"
"451",46,"356"
"452",46,"150"
"453",46,"296"
"454",46,"480"
"455",46,"589"
"456",46,"47"
"457",46,"377"
"458",46,"780"
"459",46,"527"
"460",46,"648"
"461",47,"68954"
"462",47,"79132"
"463",47,"74458"
"464",47,"76093"
"465",47,"60069"
"466",47,"40815"
"467",47,"48394"
"468",47,"69844"
"469",47,"5618"
"470",47,"58559"
"471",48,"318"
"472",48,"260"
"473",48,"593"
"474",48,"356"
"475",48,"1198"
"476",48,"527"
"477",48,"296"
"478",48,"1210"
"479",48,"2028"
"480",48,"110"
"481",49,"593"
"482",49,"296"
"483",49,"260"
"484",49,"1"
"485",49,"50"
"486",49,"58559"
"487",49,"7153"
"488",49,"5952"
"489",49,"4993"
"490",49,"2959"
"491",50,"3307"
"492",50,"92259"
"493",50,"1202"
"494",50,"905"
"495",50,"5008"
"496",50,"1269"
"497",50,"104211"
"498",50,"65261"
"499",50,"112290"
"500",50,"8014"
"501",51,"2300"
"502",51,"1339"
"503",51,"1345"
"504",51,"2572"
"505",51,"2657"
"506",51,"3301"
"507",51,"1982"
"508",51,"4128"
"509",51,"2395"
"510",51,"3174"
"511",52,"59315"
"512",52,"109487"
"513",52,"99114"
"514",52,"68157"
"515",52,"48780"
"516",52,"91529"
"517",52,"116797"
"518",52,"106782"
"519",52,"80463"
"520",52,"91658"
"521",53,"514"
"522",53,"22"
"523",53,"720"
"524",53,"468"
"525",53,"345"
"526",53,"372"
"527",53,"671"
"528",53,"497"
"529",53,"3396"
"530",53,"1257"
"531",54,"527"
"532",54,"380"
"533",54,"780"
"534",54,"364"
"535",54,"344"
"536",54,"165"
"537",54,"10"
"538",54,"367"
"539",54,"293"
"540",54,"316"
"541",55,"2858"
"542",55,"3996"
"543",55,"1193"
"544",55,"1625"
"545",55,"3897"
"546",55,"3793"
"547",55,"1617"
"548",55,"3578"
"549",55,"1721"
"550",55,"2353"
"551",56,"150"
"552",56,"590"
"553",56,"377"
"554",56,"1"
"555",56,"780"
"556",56,"32"
"557",56,"588"
"558",56,"648"
"559",56,"527"
"560",56,"50"
"561",57,"1408"
"562",57,"1019"
"563",57,"1093"
"564",57,"34"
"565",57,"2944"
"566",57,"368"
"567",57,"3418"
"568",57,"1035"
"569",57,"1396"
"570",57,"1387"
"571",58,"236"
"572",58,"410"
"573",58,"11"
"574",58,"316"
"575",58,"34"
"576",58,"434"
"577",58,"95"
"578",58,"1"
"579",58,"586"
"580",58,"252"
"581",59,"1201"
"582",59,"1200"
"583",59,"2366"
"584",59,"1214"
"585",59,"1266"
"586",59,"1304"
"587",59,"2019"
"588",59,"1374"
"589",59,"1198"
"590",59,"1234"
"591",60,"593"
"592",60,"356"
"593",60,"296"
"594",60,"457"
"595",60,"110"
"596",60,"480"
"597",60,"1"
"598",60,"150"
"599",60,"589"
"600",60,"260"
"601",61,"296"
"602",61,"527"
"603",61,"356"
"604",61,"110"
"605",61,"260"
"606",61,"589"
"607",61,"2571"
"608",61,"47"
"609",61,"480"
"610",61,"608"
"611",62,"134853"
"612",62,"115617"
"613",62,"134130"
"614",62,"119145"
"615",62,"70286"
"616",62,"76093"
"617",62,"78499"
"618",62,"152081"
"619",62,"50872"
"620",62,"68358"
"621",63,"48394"
"622",63,"2324"
"623",63,"4973"
"624",63,"8961"
"625",63,"1258"
"626",63,"68157"
"627",63,"750"
"628",63,"1206"
"629",63,"6377"
"630",63,"72998"
"631",64,"2300"
"632",64,"337"
"633",64,"2231"
"634",64,"345"
"635",64,"3363"
"636",64,"1500"
"637",64,"3174"
"638",64,"5013"
"639",64,"4019"
"640",64,"1206"
"641",65,"356"
"642",65,"68954"
"643",65,"68157"
"644",65,"60069"
"645",65,"91529"
"646",65,"99114"
"647",65,"5952"
"648",65,"59315"
"649",65,"296"
"650",65,"593"
"651",66,"25"
"652",66,"475"
"653",66,"345"
"654",66,"36"
"655",66,"1357"
"656",66,"3363"
"657",66,"1103"
"658",66,"1042"
"659",66,"3148"
"660",66,"497"
"661",67,"527"
"662",67,"593"
"663",67,"260"
"664",67,"110"
"665",67,"1"
"666",67,"50"
"667",67,"1198"
"668",67,"858"
"669",67,"1196"
"670",67,"1210"
"671",68,"4623"
"672",68,"1021"
"673",68,"1015"
"674",68,"6593"
"675",68,"5500"
"676",68,"5957"
"677",68,"524"
"678",68,"107"
"679",68,"6957"
"680",68,"6283"
"681",69,"1198"
"682",69,"858"
"683",69,"2028"
"684",69,"3578"
"685",69,"2858"
"686",69,"1221"
"687",69,"1214"
"688",69,"2959"
"689",69,"1625"
"690",69,"1291"
"691",70,"2571"
"692",70,"1198"
"693",70,"1203"
"694",70,"2028"
"695",70,"2959"
"696",70,"1221"
"697",70,"593"
"698",70,"1207"
"699",70,"50"
"700",70,"1197"
"701",71,"434"
"702",71,"110"
"703",71,"329"
"704",71,"316"
"705",71,"457"
"706",71,"380"
"707",71,"592"
"708",71,"590"
"709",71,"10"
"710",71,"150"
"711",72,"480"
"712",72,"1"
"713",72,"2028"
"714",72,"2959"
"715",72,"608"
"716",72,"1036"
"717",72,"293"
"718",72,"3578"
"719",72,"1291"
"720",72,"2762"
"721",73,"69844"
"722",73,"76093"
"723",73,"81845"
"724",73,"88125"
"725",73,"81834"
"726",73,"50872"
"727",73,"81847"
"728",73,"106696"
"729",73,"54001"
"730",73,"7293"
"731",74,"4144"
"732",74,"4235"
"733",74,"714"
"734",74,"5291"
"735",74,"55442"
"736",74,"5878"
"737",74,"8014"
"738",74,"31410"
"739",74,"5225"
"740",74,"2020"
"741",75,"858"
"742",75,"593"
"743",75,"527"
"744",75,"50"
"745",75,"296"
"746",75,"318"
"747",75,"2028"
"748",75,"1221"
"749",75,"110"
"750",75,"1210"
"751",76,"4993"
"752",76,"7361"
"753",76,"2329"
"754",76,"527"
"755",76,"48516"
"756",76,"4973"
"757",76,"50"
"758",76,"3578"
"759",76,"3949"
"760",76,"2028"
"761",77,"318"
"762",77,"356"
"763",77,"527"
"764",77,"2959"
"765",77,"593"
"766",77,"296"
"767",77,"2028"
"768",77,"858"
"769",77,"1704"
"770",77,"1"
"771",78,"110"
"772",78,"1210"
"773",78,"527"
"774",78,"1196"
"775",78,"50"
"776",78,"10"
"777",78,"457"
"778",78,"858"
"779",78,"592"
"780",78,"2028"
"781",79,"1233"
"782",79,"1272"
"783",79,"1617"
"784",79,"1198"
"785",79,"1090"
"786",79,"1266"
"787",79,"1214"
"788",79,"1304"
"789",79,"1276"
"790",79,"1234"
"791",80,"5010"
"792",80,"36529"
"793",80,"31696"
"794",80,"64614"
"795",80,"34405"
"796",80,"7458"
"797",80,"32587"
"798",80,"55820"
"799",80,"68237"
"800",80,"6378"
"801",81,"593"
"802",81,"527"
"803",81,"1"
"804",81,"50"
"805",81,"590"
"806",81,"780"
"807",81,"293"
"808",81,"648"
"809",81,"260"
"810",81,"608"
"811",82,"3354"
"812",82,"3510"
"813",82,"3409"
"814",82,"2694"
"815",82,"2431"
"816",82,"4446"
"817",82,"4643"
"818",82,"1917"
"819",82,"333"
"820",82,"3534"
"821",83,"7361"
"822",83,"4878"
"823",83,"5618"
"824",83,"2959"
"825",83,"3949"
"826",83,"8961"
"827",83,"6377"
"828",83,"2571"
"829",83,"4886"
"830",83,"1193"
"831",84,"345"
"832",84,"314"
"833",84,"562"
"834",84,"39"
"835",84,"529"
"836",84,"497"
"837",84,"307"
"838",84,"1084"
"839",84,"471"
"840",84,"720"
"841",85,"1959"
"842",85,"2764"
"843",85,"3543"
"844",85,"1104"
"845",85,"1193"
"846",85,"2390"
"847",85,"1198"
"848",85,"2028"
"849",85,"2571"
"850",85,"858"
"851",86,"1198"
"852",86,"593"
"853",86,"858"
"854",86,"527"
"855",86,"1704"
"856",86,"296"
"857",86,"1193"
"858",86,"110"
"859",86,"2329"
"860",86,"1036"
"861",87,"471"
"862",87,"916"
"863",87,"307"
"864",87,"1285"
"865",87,"2596"
"866",87,"720"
"867",87,"2657"
"868",87,"2160"
"869",87,"2599"
"870",87,"1148"
"871",88,"2571"
"872",88,"2959"
"873",88,"2858"
"874",88,"2329"
"875",88,"3578"
"876",88,"2028"
"877",88,"858"
"878",88,"1198"
"879",88,"7361"
"880",88,"2762"
"881",89,"2572"
"882",89,"1907"
"883",89,"2792"
"884",89,"2541"
"885",89,"718"
"886",89,"3615"
"887",89,"2496"
"888",89,"2694"
"889",89,"3616"
"890",89,"149354"
"891",90,"318"
"892",90,"356"
"893",90,"852"
"894",90,"339"
"895",90,"161"
"896",90,"62"
"897",90,"593"
"898",90,"296"
"899",90,"527"
"900",90,"457"
"901",91,"70"
"902",91,"2231"
"903",91,"145"
"904",91,"193"
"905",91,"3863"
"906",91,"431"
"907",91,"3409"
"908",91,"4874"
"909",91,"2046"
"910",91,"1673"
"911",92,"3396"
"912",92,"2018"
"913",92,"1029"
"914",92,"1947"
"915",92,"2083"
"916",92,"56949"
"917",92,"2096"
"918",92,"2541"
"919",92,"2137"
"920",92,"1688"
"921",93,"589"
"922",93,"780"
"923",93,"1210"
"924",93,"344"
"925",93,"104"
"926",93,"377"
"927",93,"592"
"928",93,"1073"
"929",93,"457"
"930",93,"165"
"931",94,"1"
"932",94,"527"
"933",94,"780"
"934",94,"595"
"935",94,"50"
"936",94,"648"
"937",94,"349"
"938",94,"454"
"939",94,"293"
"940",94,"736"
"941",95,"2076"
"942",95,"2542"
"943",95,"4034"
"944",95,"3897"
"945",95,"3006"
"946",95,"3363"
"947",95,"1466"
"948",95,"2997"
"949",95,"1222"
"950",95,"2580"
"951",96,"593"
"952",96,"318"
"953",96,"1196"
"954",96,"356"
"955",96,"608"
"956",96,"1270"
"957",96,"1193"
"958",96,"457"
"959",96,"1197"
"960",96,"1580"
"961",97,"1721"
"962",97,"2858"
"963",97,"2762"
"964",97,"3753"
"965",97,"2628"
"966",97,"1198"
"967",97,"2329"
"968",97,"5445"
"969",97,"2959"
"970",97,"2353"
"971",98,"68954"
"972",98,"76093"
"973",98,"69844"
"974",98,"91529"
"975",98,"88125"
"976",98,"60069"
"977",98,"81834"
"978",98,"58559"
"979",98,"115617"
"980",98,"78499"
"981",99,"208"
"982",99,"185"
"983",99,"454"
"984",99,"95"
"985",99,"590"
"986",99,"329"
"987",99,"62"
"988",99,"141"
"989",99,"5"
"990",99,"410"
"991",100,"39"
"992",100,"318"
"993",100,"1"
"994",100,"1721"
"995",100,"595"
"996",100,"260"
"997",100,"588"
"998",100,"527"
"999",100,"593"
"1000",100,"2571"
"1001",101,"2542"
"1002",101,"1721"
"1003",101,"2628"
"1004",101,"3897"
"1005",101,"1584"
"1006",101,"1193"
"1007",101,"3996"
"1008",101,"1625"
"1009",101,"2763"
"1010",101,"2353"
"1011",102,"110"
"1012",102,"292"
"1013",102,"316"
"1014",102,"208"
"1015",102,"10"
"1016",102,"185"
"1017",102,"1"
"1018",102,"32"
"1019",102,"780"
"1020",102,"367"
"1021",103,"1148"
"1022",103,"745"
"1023",103,"5971"
"1024",103,"38038"
"1025",103,"6350"
"1026",103,"3421"
"1027",103,"1223"
"1028",103,"1219"
"1029",103,"1136"
"1030",103,"910"
"1031",104,"830"
"1032",104,"2541"
"1033",104,"5620"
"1034",104,"1307"
"1035",104,"902"
"1036",104,"1907"
"1037",104,"1028"
"1038",104,"3668"
"1039",104,"7293"
"1040",104,"262"
"1041",105,"1241"
"1042",105,"2596"
"1043",105,"3727"
"1044",105,"7387"
"1045",105,"2160"
"1046",105,"4105"
"1047",105,"93840"
"1048",105,"74685"
"1049",105,"61240"
"1050",105,"4979"
"1051",106,"79132"
"1052",106,"68954"
"1053",106,"109487"
"1054",106,"58559"
"1055",106,"60069"
"1056",106,"91529"
"1057",106,"99114"
"1058",106,"76093"
"1059",106,"74458"
"1060",106,"116797"
"1061",107,"356"
"1062",107,"457"
"1063",107,"593"
"1064",107,"480"
"1065",107,"592"
"1066",107,"588"
"1067",107,"589"
"1068",107,"47"
"1069",107,"377"
"1070",107,"364"
"1071",108,"7361"
"1072",108,"7153"
"1073",108,"2959"
"1074",108,"6377"
"1075",108,"4886"
"1076",108,"4306"
"1077",108,"6539"
"1078",108,"1357"
"1079",108,"318"
"1080",108,"1704"
"1081",109,"236"
"1082",109,"141"
"1083",109,"292"
"1084",109,"350"
"1085",109,"5"
"1086",109,"282"
"1087",109,"185"
"1088",109,"95"
"1089",109,"225"
"1090",109,"376"
"1091",110,"318"
"1092",110,"593"
"1093",110,"858"
"1094",110,"50"
"1095",110,"356"
"1096",110,"260"
"1097",110,"2324"
"1098",110,"1221"
"1099",110,"1196"
"1100",110,"750"
"1101",111,"33145"
"1102",111,"3616"
"1103",111,"104374"
"1104",111,"3969"
"1105",111,"3615"
"1106",111,"96821"
"1107",111,"2953"
"1108",111,"239"
"1109",111,"80549"
"1110",111,"158"
"1111",112,"318"
"1112",112,"296"
"1113",112,"527"
"1114",112,"589"
"1115",112,"457"
"1116",112,"588"
"1117",112,"293"
"1118",112,"364"
"1119",112,"377"
"1120",112,"608"
"1121",113,"898"
"1122",113,"2352"
"1123",113,"1958"
"1124",113,"2359"
"1125",113,"2915"
"1126",113,"1269"
"1127",113,"1188"
"1128",113,"5060"
"1129",113,"2245"
"1130",113,"1307"
"1131",114,"79132"
"1132",114,"58559"
"1133",114,"68954"
"1134",114,"318"
"1135",114,"7153"
"1136",114,"356"
"1137",114,"5952"
"1138",114,"4993"
"1139",114,"2571"
"1140",114,"109487"
"1141",115,"1270"
"1142",115,"1210"
"1143",115,"2628"
"1144",115,"1214"
"1145",115,"858"
"1146",115,"1197"
"1147",115,"1291"
"1148",115,"2716"
"1149",115,"2490"
"1150",115,"1584"
"1151",116,"318"
"1152",116,"260"
"1153",116,"1"
"1154",116,"296"
"1155",116,"2571"
"1156",116,"1210"
"1157",116,"1196"
"1158",116,"50"
"1159",116,"110"
"1160",116,"2028"
"1161",117,"208"
"1162",117,"95"
"1163",117,"1"
"1164",117,"1073"
"1165",117,"376"
"1166",117,"435"
"1167",117,"509"
"1168",117,"25"
"1169",117,"494"
"1170",117,"173"
"1171",118,"318"
"1172",118,"593"
"1173",118,"356"
"1174",118,"110"
"1175",118,"260"
"1176",118,"50"
"1177",118,"589"
"1178",118,"480"
"1179",118,"1"
"1180",118,"457"
"1181",119,"59315"
"1182",119,"109487"
"1183",119,"84152"
"1184",119,"134130"
"1185",119,"89745"
"1186",119,"68358"
"1187",119,"85414"
"1188",119,"98809"
"1189",119,"77561"
"1190",119,"122886"
"1191",120,"356"
"1192",120,"110"
"1193",120,"150"
"1194",120,"318"
"1195",120,"593"
"1196",120,"380"
"1197",120,"296"
"1198",120,"1"
"1199",120,"480"
"1200",120,"457"
"1201",121,"593"
"1202",121,"480"
"1203",121,"589"
"1204",121,"165"
"1205",121,"588"
"1206",121,"231"
"1207",121,"153"
"1208",121,"32"
"1209",121,"185"
"1210",121,"10"
"1211",122,"48394"
"1212",122,"2858"
"1213",122,"1258"
"1214",122,"68157"
"1215",122,"4226"
"1216",122,"45499"
"1217",122,"33794"
"1218",122,"8961"
"1219",122,"6874"
"1220",122,"51662"
"1221",123,"91529"
"1222",123,"68954"
"1223",123,"58559"
"1224",123,"74458"
"1225",123,"106782"
"1226",123,"60069"
"1227",123,"356"
"1228",123,"134130"
"1229",123,"527"
"1230",123,"122904"
"1231",124,"527"
"1232",124,"2571"
"1233",124,"2959"
"1234",124,"858"
"1235",124,"1198"
"1236",124,"2028"
"1237",124,"47"
"1238",124,"589"
"1239",124,"150"
"1240",124,"4993"
"1241",125,"86882"
"1242",125,"1202"
"1243",125,"112556"
"1244",125,"87529"
"1245",125,"4993"
"1246",125,"109374"
"1247",125,"5952"
"1248",125,"112138"
"1249",125,"105844"
"1250",125,"1"
"1251",126,"1"
"1252",126,"527"
"1253",126,"50"
"1254",126,"32"
"1255",126,"780"
"1256",126,"10"
"1257",126,"648"
"1258",126,"293"
"1259",126,"260"
"1260",126,"608"
"1261",127,"1207"
"1262",127,"3363"
"1263",127,"953"
"1264",127,"1953"
"1265",127,"2542"
"1266",127,"2599"
"1267",127,"3471"
"1268",127,"1093"
"1269",127,"1994"
"1270",127,"1394"
"1271",128,"2858"
"1272",128,"2571"
"1273",128,"2028"
"1274",128,"858"
"1275",128,"527"
"1276",128,"1197"
"1277",128,"318"
"1278",128,"1270"
"1279",128,"356"
"1280",128,"2762"
"1281",129,"2762"
"1282",129,"318"
"1283",129,"356"
"1284",129,"296"
"1285",129,"2329"
"1286",129,"5349"
"1287",129,"1198"
"1288",129,"593"
"1289",129,"1270"
"1290",129,"527"
"1291",130,"356"
"1292",130,"593"
"1293",130,"589"
"1294",130,"480"
"1295",130,"457"
"1296",130,"47"
"1297",130,"377"
"1298",130,"527"
"1299",130,"32"
"1300",130,"780"
"1301",131,"1198"
"1302",131,"527"
"1303",131,"2959"
"1304",131,"3578"
"1305",131,"1704"
"1306",131,"1210"
"1307",131,"589"
"1308",131,"1291"
"1309",131,"1036"
"1310",131,"2762"
"1311",132,"4979"
"1312",132,"5013"
"1313",132,"8533"
"1314",132,"5014"
"1315",132,"5902"
"1316",132,"509"
"1317",132,"597"
"1318",132,"6773"
"1319",132,"8622"
"1320",132,"3408"
"1321",133,"1"
"1322",133,"364"
"1323",133,"344"
"1324",133,"165"
"1325",133,"10"
"1326",133,"595"
"1327",133,"316"
"1328",133,"231"
"1329",133,"293"
"1330",133,"648"
"1331",134,"165"
"1332",134,"150"
"1333",134,"356"
"1334",134,"589"
"1335",134,"480"
"1336",134,"457"
"1337",134,"318"
"1338",134,"377"
"1339",134,"10"
"1340",134,"292"
"1341",135,"2490"
"1342",135,"1617"
"1343",135,"1304"
"1344",135,"2427"
"1345",135,"1266"
"1346",135,"2194"
"1347",135,"2699"
"1348",135,"1093"
"1349",135,"1127"
"1350",135,"3471"
"1351",136,"5"
"1352",136,"236"
"1353",136,"141"
"1354",136,"21"
"1355",136,"661"
"1356",136,"474"
"1357",136,"39"
"1358",136,"3"
"1359",136,"628"
"1360",136,"112"
"1361",137,"1276"
"1362",137,"2858"
"1363",137,"1213"
"1364",137,"1234"
"1365",137,"1199"
"1366",137,"1172"
"1367",137,"1089"
"1368",137,"307"
"1369",137,"1080"
"1370",137,"50"
"1371",138,"3555"
"1372",138,"2490"
"1373",138,"1909"
"1374",138,"1374"
"1375",138,"1372"
"1376",138,"3175"
"1377",138,"1584"
"1378",138,"1608"
"1379",138,"2628"
"1380",138,"2640"
"1381",139,"44191"
"1382",139,"5989"
"1383",139,"69122"
"1384",139,"40815"
"1385",139,"49530"
"1386",139,"7458"
"1387",139,"51662"
"1388",139,"4963"
"1389",139,"47099"
"1390",139,"48774"
"1391",140,"1357"
"1392",140,"1586"
"1393",140,"1835"
"1394",140,"1672"
"1395",140,"1801"
"1396",140,"5308"
"1397",140,"1411"
"1398",140,"1619"
"1399",140,"25"
"1400",140,"5312"
"1401",141,"1721"
"1402",141,"2762"
"1403",141,"4995"
"1404",141,"2858"
"1405",141,"7361"
"1406",141,"5816"
"1407",141,"2324"
"1408",141,"3793"
"1409",141,"2329"
"1410",141,"527"
"1411",142,"110"
"1412",142,"318"
"1413",142,"1"
"1414",142,"32"
"1415",142,"316"
"1416",142,"10"
"1417",142,"454"
"1418",142,"780"
