"","userId","movieId"
"1016",102,946
"1017",102,949
"1018",102,950
"1019",102,1223
"1020",102,1405
"1021",103,162350
"1022",103,163981
"1023",103,165139
"1024",103,165483
"1025",103,167634
"1026",103,167746
"1027",103,168090
"1028",103,170697
"1029",103,170827
"1030",103,172875
"1031",104,1753
"1032",104,2837
"1033",104,50354
"1034",104,72737
"1035",104,168846
"1036",104,171631
"1037",104,173253
"1038",104,173963
"1039",104,182293
"1040",104,182715
"1041",105,140525
"1042",105,140852
"1043",105,142422
"1044",105,145935
"1045",105,152063
"1046",105,152372
"1047",105,159755
"1048",105,161580
"1049",105,169992
"1050",105,170897
"1051",106,2983
"1052",106,4714
"1053",106,6884
"1054",106,31903
"1055",106,51933
"1056",106,71484
"1057",106,78209
"1058",106,84414
"1059",106,187541
"1060",106,189111
"1061",107,422
"1062",107,2377
"1063",107,2568
"1064",107,2943
"1065",107,4248
"1066",107,4663
"1067",107,4893
"1068",107,7163
"1069",107,8125
"1070",107,8370
"1071",108,662
"1072",108,897
"1073",108,948
"1074",108,1733
"1075",108,1754
"1076",108,1870
"1077",108,1881
"1078",108,2765
"1079",108,3837
"1080",108,6750
"1081",109,109864
"1082",109,116044
"1083",109,116207
"1084",109,120799
"1085",109,124484
"1086",109,128908
"1087",109,135137
"1088",109,135937
"1089",109,136471
"1090",109,136864
"1091",110,451
"1092",110,4886
"1093",110,25905
"1094",110,27873
"1095",110,31101
"1096",110,48319
"1097",110,90403
"1098",110,184257
"1099",110,185033
"1100",110,193609
"1101",111,143525
"1102",111,144522
"1103",111,147300
"1104",111,150596
"1105",111,158528
"1106",111,159069
"1107",111,164200
"1108",111,173535
"1109",111,177763
"1110",111,179953
"1111",112,42004
"1112",112,76751
"1113",112,79259
"1114",112,183199
"1115",112,183227
"1116",112,183295
"1117",112,183635
"1118",112,184053
"1119",112,187593
"1120",112,188675
"1121",113,590
"1122",113,1009
"1123",113,1373
"1124",113,1754
"1125",113,1991
"1126",113,2847
"1127",113,4074
"1128",113,7312
"1129",113,7753
"1130",113,27539
"1131",114,457
"1132",114,543
"1133",114,626
"1134",114,668
"1135",114,1059
"1136",114,1897
"1137",114,2087
"1138",114,4296
"1139",114,4709
"1140",114,4941
"1141",115,2876
"1142",115,6691
"1143",115,26002
"1144",115,27808
"1145",115,39307
"1146",115,49278
"1147",115,74508
"1148",115,77795
"1149",115,80917
"1150",115,178827
"1151",116,7925
"1152",116,7984
"1153",116,25923
"1154",116,27741
"1155",116,34528
"1156",116,49824
"1157",116,66783
"1158",116,81512
"1159",116,89305
"1160",116,150554
"1161",117,786
"1162",117,1273
"1163",117,1911
"1164",117,1957
"1165",117,2943
"1166",117,5361
"1167",117,26940
"1168",117,56367
"1169",117,86668
"1170",117,174909
"1171",118,19
"1172",118,141
"1173",118,515
"1174",118,1378
"1175",118,1413
"1176",118,2594
"1177",118,2866
"1178",118,2956
"1179",118,3476
"1180",118,4989
"1181",119,77201
"1182",119,172253
"1183",119,172547
"1184",119,174551
"1185",119,179073
"1186",119,179749
"1187",119,180297
"1188",119,181719
"1189",119,190183
"1190",119,190219
"1191",120,1414
"1192",120,1631
"1193",120,2249
"1194",120,2402
"1195",120,4901
"1196",120,5548
"1197",120,78836
"1198",120,107846
"1199",120,142074
"1200",120,145935
"1201",121,1370
"1202",121,1589
"1203",121,2182
"1204",121,2364
"1205",121,4846
"1206",121,5489
"1207",121,77795
"1208",121,106594
"1209",121,140711
"1210",121,143245
"1211",122,9010
"1212",122,73023
"1213",122,167790
"1214",122,168174
"1215",122,169180
"1216",122,170401
"1217",122,170697
"1218",122,171759
"1219",122,172577
"1220",122,172909
"1221",123,2973
"1222",123,4701
"1223",123,6872
"1224",123,31702
"1225",123,43558
"1226",123,51884
"1227",123,71341
"1228",123,78088
"1229",123,80162
"1230",123,83976
"1231",124,2943
"1232",124,4649
"1233",124,6810
"1234",124,26444
"1235",124,51077
"1236",124,71106
"1237",124,79590
"1238",124,184931
"1239",124,185033
"1240",124,190219
"1241",125,74282
"1242",125,163985
"1243",125,166526
"1244",125,168608
"1245",125,169992
"1246",125,174909
"1247",125,175303
"1248",125,175705
"1249",125,183911
"1250",125,190207
"1251",126,253
"1252",126,2266
"1253",126,3859
"1254",126,6584
"1255",126,27426
"1256",126,46367
"1257",126,53125
"1258",126,63222
"1259",126,80834
"1260",126,92192
"1261",127,461
"1262",127,597
"1263",127,882
"1264",127,1215
"1265",127,1251
"1266",127,1371
"1267",127,1757
"1268",127,1855
"1269",127,2042
"1270",127,3639
"1271",128,195
"1272",128,456
"1273",128,1415
"1274",128,2570
"1275",128,4896
"1276",128,6836
"1277",128,7164
"1278",128,7716
"1279",128,25999
"1280",128,26539
"1281",129,1839
"1282",129,2912
"1283",129,4597
"1284",129,6705
"1285",129,25959
"1286",129,27776
"1287",129,37739
"1288",129,48598
"1289",129,53024
"1290",129,68659
"1291",130,159
"1292",130,450
"1293",130,505
"1294",130,613
"1295",130,719
"1296",130,915
"1297",130,1242
"1298",130,1252
"1299",130,1860
"1300",130,2252
"1301",131,4640
"1302",131,6794
"1303",131,26365
"1304",131,41769
"1305",131,50800
"1306",131,70599
"1307",131,76175
"1308",131,79134
"1309",131,182793
"1310",131,183897
"1311",132,1130
"1312",132,2725
"1313",132,164647
"1314",132,164909
"1315",132,166183
"1316",132,166558
"1317",132,170355
"1318",132,170777
"1319",132,171749
"1320",132,174727
"1321",133,2614
"1322",133,2615
"1323",133,6365
"1324",133,8057
"1325",133,8636
"1326",133,27450
"1327",133,59440
"1328",133,85736
"1329",133,149146
"1330",133,186587
"1331",134,20
"1332",134,4149
"1333",134,4847
"1334",134,26985
"1335",134,34332
"1336",134,34800
"1337",134,39444
"1338",134,58839
"1339",134,68157
"1340",134,71970
"1341",135,168266
"1342",135,170401
"1343",135,171251
"1344",135,171631
"1345",135,173255
"1346",135,173317
"1347",135,173751
"1348",135,176371
"1349",135,180045
"1350",135,181413
"1351",136,105
"1352",136,302
"1353",136,339
"1354",136,728
"1355",136,1015
"1356",136,1755
"1357",136,1942
"1358",136,2571
"1359",136,2726
"1360",136,2770
"1361",137,25825
"1362",137,76060
"1363",137,176389
"1364",137,176579
"1365",137,179491
"1366",137,180263
"1367",137,185585
"1368",137,188751
"1369",137,190209
"1370",137,193579
"1371",138,1892
"1372",138,31698
"1373",138,38886
"1374",138,51666
"1375",138,62299
"1376",138,69140
"1377",138,80860
"1378",138,84553
"1379",138,86548
"1380",138,107436
"1381",139,107412
"1382",139,113350
"1383",139,113394
"1384",139,117444
"1385",139,119655
"1386",139,124404
"1387",139,132157
"1388",139,133365
"1389",139,134021
"1390",139,134796
"1391",140,147002
"1392",140,148424
"1393",140,149330
"1394",140,149352
"1395",140,152065
"1396",140,152079
"1397",140,152105
"1398",140,156609
"1399",140,156781
"1400",140,159193
"1401",141,4589
"1402",141,27776
"1403",141,68347
"1404",141,74916
"1405",141,79592
"1406",141,174737
"1407",141,175293
"1408",141,176579
"1409",141,177939
"1410",141,183197
"1411",142,573
"1412",142,1015
"1413",142,1837
"1414",142,2046
"1415",142,2937
"1416",142,4242
"1417",142,7706
"1418",142,8167
"1419",142,31225
"1420",142,34153
"1421",143,592
"1422",143,619
"1423",143,1057
"1424",143,2083
"1425",143,4284
"1426",143,8189
"1427",143,34148
"1428",143,45662
"1429",143,55247
"1430",143,76030
"1431",144,176751
"1432",144,177185
"1433",144,177615
"1434",144,180045
"1435",144,180297
"1436",144,181065
"1437",144,181413
"1438",144,183897
"1439",144,183911
"1440",144,185435
"1441",145,529
"1442",145,562
"1443",145,998
"1444",145,1258
"1445",145,1887
"1446",145,2058
"1447",145,45880
"1448",145,94777
"1449",145,122926
"1450",145,189713
"1451",146,312
"1452",146,588
"1453",146,2083
"1454",146,2109
"1455",146,2121
"1456",146,2782
"1457",146,5023
"1458",146,5932
"1459",146,26523
"1460",146,26542
"1461",147,110
"1462",147,150
"1463",147,1185
"1464",147,1495
"1465",147,1994
"1466",147,2672
"1467",147,3590
"1468",147,3798
"1469",147,4082
"1470",147,4466
"1471",148,1902
"1472",148,6883
"1473",148,31867
"1474",148,51927
"1475",148,55687
"1476",148,71466
"1477",148,80969
"1478",148,84240
"1479",148,184641
"1480",148,185473
"1481",149,379
"1482",149,897
"1483",149,942
"1484",149,1129
"1485",149,1346
"1486",149,1875
"1487",149,2000
"1488",149,2651
"1489",149,2844
"1490",149,2867
"1491",150,42
"1492",150,87
"1493",150,1046
"1494",150,1049
"1495",150,1053
"1496",150,1624
"1497",150,1862
"1498",150,2313
"1499",150,2544
"1500",150,2586
"1501",151,442
"1502",151,4218
"1503",151,4625
"1504",151,4855
"1505",151,25906
"1506",151,27830
"1507",151,50514
"1508",151,68135
"1509",151,81949
"1510",151,90945
"1511",152,1867
"1512",152,2952
"1513",152,4677
"1514",152,6856
"1515",152,26555
"1516",152,31590
"1517",152,42740
"1518",152,51545
"1519",152,55290
"1520",152,71156
"1521",153,109042
"1522",153,114678
"1523",153,114762
"1524",153,118814
"1525",153,122246
"1526",153,127180
"1527",153,133802
"1528",153,134368
"1529",153,135143
"1530",153,136012
"1531",154,543
"1532",154,670
"1533",154,2982
"1534",154,4298
"1535",154,6342
"1536",154,8232
"1537",154,26183
"1538",154,26303
"1539",154,26562
"1540",154,27074
"1541",155,3451
"1542",155,4725
"1543",155,5214
"1544",155,6316
"1545",155,7125
"1546",155,8142
"1547",155,8337
"1548",155,8665
"1549",155,27134
"1550",155,30822
"1551",156,69118
"1552",156,161008
"1553",156,161127
"1554",156,162606
"1555",156,163386
"1556",156,166558
"1557",156,167370
"1558",156,167854
"1559",156,168266
"1560",156,171891
"1561",157,169
"1562",157,461
"1563",157,2395
"1564",157,5828
"1565",157,6666
"1566",157,7716
"1567",157,7993
"1568",157,36931
"1569",157,48883
"1570",157,53318
"1571",158,195
"1572",158,1033
"1573",158,1306
"1574",158,1895
"1575",158,2118
"1576",158,2207
"1577",158,2278
"1578",158,2356
"1579",158,2706
"1580",158,2968
"1581",159,352
"1582",159,1860
"1583",159,2946
"1584",159,31101
"1585",159,33781
"1586",159,45183
"1587",159,55052
"1588",159,74789
"1589",159,74916
"1590",159,79572
"1591",160,159093
"1592",160,160563
"1593",160,161024
"1594",160,161127
"1595",160,163925
"1596",160,163985
"1597",160,164280
"1598",160,166492
"1599",160,166534
"1600",160,168632
"1601",161,1883
"1602",161,2956
"1603",161,4671
"1604",161,6835
"1605",161,42725
"1606",161,51314
"1607",161,55269
"1608",161,71248
"1609",161,79946
"1610",161,187031
"1611",162,184
"1612",162,338
"1613",162,428
"1614",162,1837
"1615",162,4658
"1616",162,4887
"1617",162,7706
"1618",162,8117
"1619",162,8167
"1620",162,8364
"1621",163,7
"1622",163,26
"1623",163,32
"1624",163,36
"1625",163,53
"1626",163,79
"1627",163,86
"1628",163,145
"1629",163,157
"1630",163,180
"1631",164,3469
"1632",164,5237
"1633",164,8188
"1634",164,27255
"1635",164,47997
"1636",164,56620
"1637",164,86286
"1638",164,86882
"1639",164,90600
"1640",164,115828
"1641",165,615
"1642",165,2069
"1643",165,2390
"1644",165,3711
"1645",165,6251
"1646",165,8042
"1647",165,26078
"1648",165,26171
"1649",165,26614
"1650",165,26696
"1651",166,9010
"1652",166,74228
"1653",166,173253
"1654",166,173317
"1655",166,175387
"1656",166,175693
"1657",166,180265
"1658",166,181659
"1659",166,182823
"1660",166,183897
"1661",167,520
"1662",167,616
"1663",167,6100
"1664",167,8865
"1665",167,8959
"1666",167,26151
"1667",167,27555
"1668",167,33148
"1669",167,41997
"1670",167,47538
"1671",168,1816
"1672",168,2912
"1673",168,4612
"1674",168,54617
"1675",168,78218
"1676",168,180031
"1677",168,180297
"1678",168,181065
"1679",168,183317
"1680",168,184791
"1681",169,169904
"1682",169,170355
"1683",169,170401
"1684",169,170907
"1685",169,170939
